Cod.;Nome;Fornecedor;Valor Unit.;Prazo recarga;Prazo cartão novo;UF;Cidade;Data Tarifa
16760;Riocard (Semove) - 12 - Bom Jardim - Monte Café - SA;Riocard (Semove);11,65;3;7;RJ;Rio de Janeiro;01/12/2025
16761;Riocard (Semove) - 13 - Barra dos Passos - Bom Jardim - SA;Riocard (Semove);20,25;3;7;RJ;Rio de Janeiro;01/12/2025
16762;Riocard (Semove) - 14 - Barra Alegre - Barra dos Passos - SA;Riocard (Semove);12,60;3;7;RJ;Rio de Janeiro;01/12/2025
16763;Riocard (Semove) - 15 - Nova Friburgo - Córrego de Santo Antonio - SA;Riocard (Semove);19,10;3;7;RJ;Rio de Janeiro;01/12/2025
16764;Riocard (Semove) - 16 - Bom Jardim - Córrego de Santo Antonio - SA;Riocard (Semove);10,65;3;7;RJ;Rio de Janeiro;01/12/2025
16765;Riocard (Semove) - 0 - S402 - Nova Friburgo - São José do Ribeirão - SA;Riocard (Semove);12,50;3;7;RJ;Rio de Janeiro;01/12/2025
16766;Riocard (Semove) - 3 - Bom Jardim - São José do Ribeirão - SA;Riocard (Semove);2,40;3;7;RJ;Rio de Janeiro;01/12/2025
16767;Riocard (Semove) - 4 - Bom Jardim - Nova Friburgo - SA;Riocard (Semove);8,50;3;7;RJ;Rio de Janeiro;01/12/2025
16768;Riocard (Semove) - 0 - S403 - Nova Friburgo - Banquete - SA;Riocard (Semove);6,65;3;7;RJ;Rio de Janeiro;01/12/2025
16769;Riocard (Semove) - 0 - S110 - Nova Friburgo - São Sebastião do Alto - SA;Riocard (Semove);35,10;3;7;RJ;Rio de Janeiro;01/12/2025
16770;Riocard (Semove) - 1 - Nova Friburgo - Bom Jardim - SA;Riocard (Semove);8,75;3;7;RJ;Rio de Janeiro;01/12/2025
16771;Riocard (Semove) - 2 - Bom Jardim - Monerat - SA;Riocard (Semove);5,05;3;7;RJ;Rio de Janeiro;01/12/2025
16772;Riocard (Semove) - 3 - Monerat - Cordeiro - SA;Riocard (Semove);4,05;3;7;RJ;Rio de Janeiro;01/12/2025
16773;Riocard (Semove) - 4 - Cordeiro - Macuco - SA;Riocard (Semove);9,40;3;7;RJ;Rio de Janeiro;01/12/2025
16774;Riocard (Semove) - 5 - Macuco - São Sebastião do Alto - SA;Riocard (Semove);8,90;3;7;RJ;Rio de Janeiro;01/12/2025
16775;Riocard (Semove) - 6 - Cantagalo - Macuco - SA;Riocard (Semove);6,30;3;7;RJ;Rio de Janeiro;01/12/2025
16776;Riocard (Semove) - 7 - Bom Jardim - Cantagalo - SA;Riocard (Semove);11,95;3;7;RJ;Rio de Janeiro;01/12/2025
16777;Riocard (Semove) - 9 - Bom Jardim - Macuco - SA;Riocard (Semove);18,00;3;7;RJ;Rio de Janeiro;01/12/2025
16778;Riocard (Semove) - 10 - Cantagalo - Morerat - SA;Riocard (Semove);7,15;3;7;RJ;Rio de Janeiro;01/12/2025
16779;Riocard (Semove) - 11 - Cordeiro - Nova Friburgo - SA;Riocard (Semove);17,70;3;7;RJ;Rio de Janeiro;01/12/2025
16780;Riocard (Semove) - 12 - Cordeiro - São Sebastião do Alto - SA;Riocard (Semove);18,35;3;7;RJ;Rio de Janeiro;01/12/2025
16781;Riocard (Semove) - 13 - Macuco - Nova Friburgo - SA;Riocard (Semove);26,50;3;7;RJ;Rio de Janeiro;01/12/2025
16782;Riocard (Semove) - 14 - Monerat - Nova Friburgo - SA;Riocard (Semove);13,50;3;7;RJ;Rio de Janeiro;01/12/2025
16783;Riocard (Semove) - 15 - Cantagalo - Nova Friburgo - SA;Riocard (Semove);20,40;3;7;RJ;Rio de Janeiro;01/12/2025
16784;Riocard (Semove) - 16 - Cantagalo - São Sebastão do Alto - SA;Riocard (Semove);16,80;3;7;RJ;Rio de Janeiro;01/12/2025
16785;Riocard (Semove) - 0 - Nova Friburgo - Trajano de Morais - A;Riocard (Semove);41,30;3;7;RJ;Rio de Janeiro;01/12/2025
16786;Riocard (Semove) - 5 - Macuco - Manoel Morais - A;Riocard (Semove);8,00;3;7;RJ;Rio de Janeiro;01/12/2025
16787;Riocard (Semove) - 6 - Manoel de Morais - Visconde do Imbé - A;Riocard (Semove);3,40;3;7;RJ;Rio de Janeiro;01/12/2025
16788;Riocard (Semove) - 7 - Visconde do Imbé - Trajano de Morais - A;Riocard (Semove);4,90;3;7;RJ;Rio de Janeiro;01/12/2025
16789;Riocard (Semove) - 8 - Cantagalo - Macuco - A;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
16790;Riocard (Semove) - 9 - Monerat - Nova Friburgo - A;Riocard (Semove);13,65;3;7;RJ;Rio de Janeiro;01/12/2025
16791;Riocard (Semove) - 10 - Bom Jardim - Cantagalo - A;Riocard (Semove);12,25;3;7;RJ;Rio de Janeiro;01/12/2025
16792;Riocard (Semove) - 11 - Bom Jardim - Macuco - A;Riocard (Semove);18,45;3;7;RJ;Rio de Janeiro;01/12/2025
16793;Riocard (Semove) - 12 - Cantagalo - Monerat - A;Riocard (Semove);7,20;3;7;RJ;Rio de Janeiro;01/12/2025
16794;Riocard (Semove) - 13 - Cordeiro - Nova Friburgo - A;Riocard (Semove);17,85;3;7;RJ;Rio de Janeiro;01/12/2025
16795;Riocard (Semove) - 14 - Cantagalo - Nova Friburgo - A;Riocard (Semove);20,85;3;7;RJ;Rio de Janeiro;01/12/2025
16796;Riocard (Semove) - 16 - Cordeiro - Trajano de Moraes - A;Riocard (Semove);24,10;3;7;RJ;Rio de Janeiro;01/12/2025
16797;Riocard (Semove) - 17 - Macuco - Trajano de Moraes - A;Riocard (Semove);14,90;3;7;RJ;Rio de Janeiro;01/12/2025
16798;Riocard (Semove) - 18 - Manoel de Moraes - Trajano de Moraes - A;Riocard (Semove);6,95;3;7;RJ;Rio de Janeiro;01/12/2025
16799;Riocard (Semove) - 0 - Niterói - Cabo Frio (via RJ-106) - A;Riocard (Semove);57,30;3;7;RJ;Rio de Janeiro;01/12/2025
16800;Riocard (Semove) - 1 - Niterói - Iguaba Grande - A;Riocard (Semove);45,35;3;7;RJ;Rio de Janeiro;01/12/2025
16801;Riocard (Semove) - 2 - Araruama - Cabo Frio - A;Riocard (Semove);16,75;3;7;RJ;Rio de Janeiro;01/12/2025
16802;Riocard (Semove) - 3 - Araruama - Niterói - A;Riocard (Semove);39,70;3;7;RJ;Rio de Janeiro;01/12/2025
16803;Riocard (Semove) - 4 - Araruama - São Pedro da Aldeia - A;Riocard (Semove);11,20;3;7;RJ;Rio de Janeiro;01/12/2025
16804;Riocard (Semove) - 5 - Araruama Sai - Niterói - A;Riocard (Semove);35,65;3;7;RJ;Rio de Janeiro;01/12/2025
16805;Riocard (Semove) - 6 - Bacaxá - Cabo Frio - A;Riocard (Semove);22,75;3;7;RJ;Rio de Janeiro;01/12/2025
16806;Riocard (Semove) - 7 - Bacaxá - Niterói - A;Riocard (Semove);33,40;3;7;RJ;Rio de Janeiro;01/12/2025
16807;Riocard (Semove) - 8 - Cabo Frio - Sampaio Correa - A;Riocard (Semove);29,60;3;7;RJ;Rio de Janeiro;01/12/2025
16808;Riocard (Semove) - 9 - Cabo Frio - São Pedro da Aldeia - A;Riocard (Semove);5,55;3;7;RJ;Rio de Janeiro;01/12/2025
16809;Riocard (Semove) - 10 - Iguaba Grande - Sampaio Correa - A;Riocard (Semove);18,50;3;7;RJ;Rio de Janeiro;01/12/2025
16810;Riocard (Semove) - 11 - Niterói - São Pedro da Aldeia - A;Riocard (Semove);51,05;3;7;RJ;Rio de Janeiro;01/12/2025
16811;Riocard (Semove) - 12 - Sampaio Correa - São Pedro da Aldeia - A;Riocard (Semove);24,20;3;7;RJ;Rio de Janeiro;01/12/2025
16812;Riocard (Semove) - 14 - Araruama - Manoel Ribeiro - A;Riocard (Semove);19,55;3;7;RJ;Rio de Janeiro;01/12/2025
16813;Riocard (Semove) - 15 - Cabo Frio - Manoel Ribeiro - A;Riocard (Semove);36,40;3;7;RJ;Rio de Janeiro;01/12/2025
16814;Riocard (Semove) - 0 - Niterói - Cabo Frio (via RJ-106) - AC;Riocard (Semove);85,95;3;7;RJ;Rio de Janeiro;01/12/2025
16815;Riocard (Semove) - 1 - Araruama - Niterói - AC;Riocard (Semove);59,50;3;7;RJ;Rio de Janeiro;01/12/2025
16816;Riocard (Semove) - 2 - Bacaxá - Niterói - AC;Riocard (Semove);50,10;3;7;RJ;Rio de Janeiro;01/12/2025
16817;Riocard (Semove) - 3 - Iguaba Grande - Niterói - AC;Riocard (Semove);68,05;3;7;RJ;Rio de Janeiro;01/12/2025
16818;Riocard (Semove) - 4 - Niterói - São Pedro da Aldeia - AC;Riocard (Semove);76,60;3;7;RJ;Rio de Janeiro;01/12/2025
16819;Riocard (Semove) - 0 - Niterói - Arraial do Cabo (via Rio Bonito) - A;Riocard (Semove);65,50;3;7;RJ;Rio de Janeiro;01/12/2025
16820;Riocard (Semove) - 1 - Niterói - Boa Esperança - A;Riocard (Semove);29,80;3;7;RJ;Rio de Janeiro;01/12/2025
16821;Riocard (Semove) - 2 - Niterói - Palmital - A;Riocard (Semove);33,40;3;7;RJ;Rio de Janeiro;01/12/2025
16822;Riocard (Semove) - 3 - Niterói - Araruama - A;Riocard (Semove);39,70;3;7;RJ;Rio de Janeiro;01/12/2025
16823;Riocard (Semove) - 4 - Niterói - Iguaba Grande - A;Riocard (Semove);47,95;3;7;RJ;Rio de Janeiro;01/12/2025
16824;Riocard (Semove) - 5 - Niterói - São Pedro da Aldeia - A;Riocard (Semove);53,65;3;7;RJ;Rio de Janeiro;01/12/2025
16825;Riocard (Semove) - 6 - Niterói - Cabo Frio - A;Riocard (Semove);59,90;3;7;RJ;Rio de Janeiro;01/12/2025
16826;Riocard (Semove) - 7 - Rio Bonito - Araruama - A;Riocard (Semove);15,50;3;7;RJ;Rio de Janeiro;01/12/2025
16827;Riocard (Semove) - 8 - Rio Bonito - Iguaba Grande - A;Riocard (Semove);23,75;3;7;RJ;Rio de Janeiro;01/12/2025
16828;Riocard (Semove) - 9 - Rio Bonito - São Pedro da Aldeia - A;Riocard (Semove);29,45;3;7;RJ;Rio de Janeiro;01/12/2025
16829;Riocard (Semove) - 10 - Rio Bonito - Cabo Frio - A;Riocard (Semove);35,70;3;7;RJ;Rio de Janeiro;01/12/2025
16830;Riocard (Semove) - 11 - Rio Bonito - Arraial do Cabo - A;Riocard (Semove);41,30;3;7;RJ;Rio de Janeiro;01/12/2025
16831;Riocard (Semove) - 12 - Araruama - São Pedro da Aldeia - A;Riocard (Semove);11,20;3;7;RJ;Rio de Janeiro;01/12/2025
16832;Riocard (Semove) - 13 - Araruama - Cabo Frio - A;Riocard (Semove);16,75;3;7;RJ;Rio de Janeiro;01/12/2025
16833;Riocard (Semove) - 14 - Araruama - Arraial do Cabo - A;Riocard (Semove);17,90;3;7;RJ;Rio de Janeiro;01/12/2025
16834;Riocard (Semove) - 15 - Iguaba Grande - Arraial do Cabo - A;Riocard (Semove);17,25;3;7;RJ;Rio de Janeiro;01/12/2025
16835;Riocard (Semove) - 16 - São Pedro da Aldeia - Arraial do Cabo - A;Riocard (Semove);11,85;3;7;RJ;Rio de Janeiro;01/12/2025
16836;Riocard (Semove) - 17 - Alcântara - Araruama - A;Riocard (Semove);33,65;3;7;RJ;Rio de Janeiro;01/12/2025
16837;Riocard (Semove) - 18 - Alcântara - Arraial do Cabo - A;Riocard (Semove);59,50;3;7;RJ;Rio de Janeiro;01/12/2025
16838;Riocard (Semove) - 19 - Alcântara - Cabo Frio - A;Riocard (Semove);53,85;3;7;RJ;Rio de Janeiro;01/12/2025
16839;Riocard (Semove) - 20 - Alcântara - Iguaba Grande - A;Riocard (Semove);41,90;3;7;RJ;Rio de Janeiro;01/12/2025
16840;Riocard (Semove) - 21 - Alcântara - São Pedro da Aldeia - A;Riocard (Semove);47,60;3;7;RJ;Rio de Janeiro;01/12/2025
16841;Riocard (Semove) - 22 - Araruama - Manilha - A;Riocard (Semove);29,40;3;7;RJ;Rio de Janeiro;01/12/2025
16842;Riocard (Semove) - 23 - Arraial do Cabo - Manilha - A;Riocard (Semove);55,25;3;7;RJ;Rio de Janeiro;01/12/2025
16843;Riocard (Semove) - 24 - Cabo Frio - Manilha - A;Riocard (Semove);49,60;3;7;RJ;Rio de Janeiro;01/12/2025
16844;Riocard (Semove) - 25 - Cabo Frio - São Pedro da Aldeia - A;Riocard (Semove);5,55;3;7;RJ;Rio de Janeiro;01/12/2025
16845;Riocard (Semove) - 26 - Iguaba Grande - Manilha - A;Riocard (Semove);37,70;3;7;RJ;Rio de Janeiro;01/12/2025
16846;Riocard (Semove) - 27 - Manilha - São Pedro da Aldeia - A;Riocard (Semove);43,35;3;7;RJ;Rio de Janeiro;01/12/2025
16847;Riocard (Semove) - 0 - Niterói - Arraial do Cabo (via Rio Bonito) - AC;Riocard (Semove);98,25;3;7;RJ;Rio de Janeiro;01/12/2025
16848;Riocard (Semove) - 1 - Niterói - Boa Esperança - AC;Riocard (Semove);44,65;3;7;RJ;Rio de Janeiro;01/12/2025
16849;Riocard (Semove) - 2 - Niterói - Palmital - AC;Riocard (Semove);50,10;3;7;RJ;Rio de Janeiro;01/12/2025
16850;Riocard (Semove) - 3 - Niterói - Araruama - AC;Riocard (Semove);59,50;3;7;RJ;Rio de Janeiro;01/12/2025
16851;Riocard (Semove) - 4 - Niterói - Iguaba Grande - AC;Riocard (Semove);71,90;3;7;RJ;Rio de Janeiro;01/12/2025
16852;Riocard (Semove) - 5 - Niterói - São Pedro da Aldeia - AC;Riocard (Semove);80,45;3;7;RJ;Rio de Janeiro;01/12/2025
16853;Riocard (Semove) - 6 - Niterói - Cabo Frio - AC;Riocard (Semove);89,80;3;7;RJ;Rio de Janeiro;01/12/2025
16854;Riocard (Semove) - 7 - Rio Bonito - Araruama - AC;Riocard (Semove);23,25;3;7;RJ;Rio de Janeiro;01/12/2025
16855;Riocard (Semove) - 8 - Rio Bonito - Iguaba Grande - AC;Riocard (Semove);35,65;3;7;RJ;Rio de Janeiro;01/12/2025
16856;Riocard (Semove) - 9 - Rio Bonito - São Pedro da Aldeia - AC;Riocard (Semove);44,20;3;7;RJ;Rio de Janeiro;01/12/2025
16857;Riocard (Semove) - 10 - Rio Bonito - Cabo Frio - AC;Riocard (Semove);53,55;3;7;RJ;Rio de Janeiro;01/12/2025
16858;Riocard (Semove) - 11 - Rio Bonito - Arraial do Cabo - AC;Riocard (Semove);62,00;3;7;RJ;Rio de Janeiro;01/12/2025
16859;Riocard (Semove) - 12 - Araruama - São Pedro da Aldeia - AC;Riocard (Semove);16,85;3;7;RJ;Rio de Janeiro;01/12/2025
16860;Riocard (Semove) - 13 - Araruama - Cabo Frio - AC;Riocard (Semove);25,15;3;7;RJ;Rio de Janeiro;01/12/2025
16861;Riocard (Semove) - 14 - Araruama - Arraial do Cabo - AC;Riocard (Semove);26,85;3;7;RJ;Rio de Janeiro;01/12/2025
16862;Riocard (Semove) - 15 - Iguaba Grande - Arraial do Cabo - AC;Riocard (Semove);25,85;3;7;RJ;Rio de Janeiro;01/12/2025
16863;Riocard (Semove) - 16 - São Pedro da Aldeia - Arraial do Cabo - AC;Riocard (Semove);17,80;3;7;RJ;Rio de Janeiro;01/12/2025
16864;Riocard (Semove) - 17 - Alcântara - Araruama - AC;Riocard (Semove);50,50;3;7;RJ;Rio de Janeiro;01/12/2025
16865;Riocard (Semove) - 18 - Alcântara - Arraial do Cabo - AC;Riocard (Semove);89,20;3;7;RJ;Rio de Janeiro;01/12/2025
16866;Riocard (Semove) - 19 - Alcântara - Cabo Frio - AC;Riocard (Semove);80,80;3;7;RJ;Rio de Janeiro;01/12/2025
16867;Riocard (Semove) - 20 - Alcântara - Iguaba Grande - AC;Riocard (Semove);62,90;3;7;RJ;Rio de Janeiro;01/12/2025
16868;Riocard (Semove) - 21 - Alcântara - São Pedro da Aldeia - AC;Riocard (Semove);71,40;3;7;RJ;Rio de Janeiro;01/12/2025
16869;Riocard (Semove) - 22 - Araruama - Manilha - AC;Riocard (Semove);44,15;3;7;RJ;Rio de Janeiro;01/12/2025
16870;Riocard (Semove) - 23 - Arraial do Cabo - Manilha - AC;Riocard (Semove);82,85;3;7;RJ;Rio de Janeiro;01/12/2025
16871;Riocard (Semove) - 24 - Cabo Frio - Manilha - AC;Riocard (Semove);74,45;3;7;RJ;Rio de Janeiro;01/12/2025
16872;Riocard (Semove) - 25 - Cabo Frio - São Pedro da Aldeia - AC;Riocard (Semove);8,30;3;7;RJ;Rio de Janeiro;01/12/2025
16873;Riocard (Semove) - 26 - Iguaba Grande - Manilha - AC;Riocard (Semove);56,50;3;7;RJ;Rio de Janeiro;01/12/2025
16874;Riocard (Semove) - 27 - Manilha - São Pedro da Aldeia - AC;Riocard (Semove);65,05;3;7;RJ;Rio de Janeiro;01/12/2025
16875;Riocard (Semove) - 0 - Rio de Janeiro - Arraial do Cabo (via RJ-106 e Praia Seca) - A;Riocard (Semove);61,70;3;7;RJ;Rio de Janeiro;01/12/2025
16876;Riocard (Semove) - 1 - Niterói - Praia Seca (Pernambuca) - A;Riocard (Semove);43,55;3;7;RJ;Rio de Janeiro;01/12/2025
16877;Riocard (Semove) - 2 - Niterói - Figueira - A;Riocard (Semove);48,50;3;7;RJ;Rio de Janeiro;01/12/2025
16878;Riocard (Semove) - 3 - Niterói - Monte Alto - A;Riocard (Semove);51,30;3;7;RJ;Rio de Janeiro;01/12/2025
16879;Riocard (Semove) - 4 - Sampaio Correa - Praia Seca (Pernambuca) - A;Riocard (Semove);16,20;3;7;RJ;Rio de Janeiro;01/12/2025
16880;Riocard (Semove) - 5 - Sampaio Correa - Figueira - A;Riocard (Semove);21,25;3;7;RJ;Rio de Janeiro;01/12/2025
16881;Riocard (Semove) - 6 - Sampaio Correa - Monte Alto - A;Riocard (Semove);24,05;3;7;RJ;Rio de Janeiro;01/12/2025
16882;Riocard (Semove) - 8 - Sampaio Correa - Arraial do Cabo - A;Riocard (Semove);29,60;3;7;RJ;Rio de Janeiro;01/12/2025
16883;Riocard (Semove) - 9 - Bacaxá - Praia Seca (Pernambuca) - A;Riocard (Semove);9,30;3;7;RJ;Rio de Janeiro;01/12/2025
16884;Riocard (Semove) - 10 - Bacaxá - Figueira - A;Riocard (Semove);14,35;3;7;RJ;Rio de Janeiro;01/12/2025
16885;Riocard (Semove) - 11 - Bacaxá - Monte Alto - A;Riocard (Semove);17,15;3;7;RJ;Rio de Janeiro;01/12/2025
16886;Riocard (Semove) - 12 - Arraial do Cabo - Bacaxá - A;Riocard (Semove);22,75;3;7;RJ;Rio de Janeiro;01/12/2025
16887;Riocard (Semove) - 13 - Arraial do Cabo - Praia Seca (Pernambuca) - A;Riocard (Semove);12,90;3;7;RJ;Rio de Janeiro;01/12/2025
16888;Riocard (Semove) - 16 - Arraial do Cabo - Rio de Janeiro - A;Riocard (Semove);61,70;3;7;RJ;Rio de Janeiro;01/12/2025
16889;Riocard (Semove) - 17 - Praia Seca (Pernambuca) - Rio de Janeiro - A;Riocard (Semove);47,30;3;7;RJ;Rio de Janeiro;01/12/2025
16890;Riocard (Semove) - 18 - Rio de Janeiro - Figueira - A;Riocard (Semove);53,30;3;7;RJ;Rio de Janeiro;01/12/2025
16891;Riocard (Semove) - 19 - Rio de Janeiro - Bacaxá - A;Riocard (Semove);39,45;3;7;RJ;Rio de Janeiro;01/12/2025
16892;Riocard (Semove) - 20 - Monte Alto - Rio de Janeiro - A;Riocard (Semove);56,60;3;7;RJ;Rio de Janeiro;01/12/2025
16893;Riocard (Semove) - 21 - Bacaxá - Niterói - A;Riocard (Semove);33,40;3;7;RJ;Rio de Janeiro;01/12/2025
16894;Riocard (Semove) - 0 - Niterói - Arraial do Cabo (via RJ-106 e Praia Seca) - AC;Riocard (Semove);85,30;3;7;RJ;Rio de Janeiro;01/12/2025
16895;Riocard (Semove) - 1 - Niterói - Praia Seca (Pernambuca) - AC;Riocard (Semove);65,35;3;7;RJ;Rio de Janeiro;01/12/2025
16896;Riocard (Semove) - 2 - Niterói - Figueira - AC;Riocard (Semove);72,75;3;7;RJ;Rio de Janeiro;01/12/2025
16897;Riocard (Semove) - 3 - Niterói - Monte Alto - AC;Riocard (Semove);76,95;3;7;RJ;Rio de Janeiro;01/12/2025
16898;Riocard (Semove) - 4 - Sampaio Correa - Praia Seca (Pernambuca) - AC;Riocard (Semove);24,30;3;7;RJ;Rio de Janeiro;01/12/2025
16899;Riocard (Semove) - 5 - Sampaio Correa - Figueira - AC;Riocard (Semove);31,85;3;7;RJ;Rio de Janeiro;01/12/2025
16900;Riocard (Semove) - 6 - Sampaio Correa - Monte Alto - AC;Riocard (Semove);36,05;3;7;RJ;Rio de Janeiro;01/12/2025
16901;Riocard (Semove) - 7 - Sampaio Correa - Arraial do Cabo - AC;Riocard (Semove);44,45;3;7;RJ;Rio de Janeiro;01/12/2025
16902;Riocard (Semove) - 8 - Bacaxá - Praia Seca (Pernambuca) - AC;Riocard (Semove);13,95;3;7;RJ;Rio de Janeiro;01/12/2025
16903;Riocard (Semove) - 9 - Bacaxá - Figueira - AC;Riocard (Semove);21,50;3;7;RJ;Rio de Janeiro;01/12/2025
16904;Riocard (Semove) - 10 - Bacaxá - Monte Alto - AC;Riocard (Semove);25,75;3;7;RJ;Rio de Janeiro;01/12/2025
16905;Riocard (Semove) - 11 - Arraaial do Cabo - Bacaxá - AC;Riocard (Semove);34,10;3;7;RJ;Rio de Janeiro;01/12/2025
16906;Riocard (Semove) - 12 - Arraaial do Cabo - Praia Seca (Pernambuca) - AC;Riocard (Semove);19,35;3;7;RJ;Rio de Janeiro;01/12/2025
16907;Riocard (Semove) - 13 - Bacaxá - Niterói - AC;Riocard (Semove);43,40;3;7;RJ;Rio de Janeiro;01/12/2025
16908;Riocard (Semove) - 0 - Arraial do Cabo - Rio de Janeiro (via RJ-106 e Praia Seca) - E;Riocard (Semove);111,10;3;7;RJ;Rio de Janeiro;01/12/2025
16909;Riocard (Semove) - 1 - Monte Alto - Rio de Janeiro - E;Riocard (Semove);101,85;3;7;RJ;Rio de Janeiro;01/12/2025
16910;Riocard (Semove) - 2 - Figueira - Rio de Janeiro - E;Riocard (Semove);95,95;3;7;RJ;Rio de Janeiro;01/12/2025
16911;Riocard (Semove) - 3 - Praia Seca - Rio de Janeiro - E;Riocard (Semove);85,15;3;7;RJ;Rio de Janeiro;01/12/2025
16912;Riocard (Semove) - 4 - Bacaxá - Rio de Janeiro - E;Riocard (Semove);71,00;3;7;RJ;Rio de Janeiro;01/12/2025
16913;Riocard (Semove) - 5 - Arraial do Cabo - Niterói - E;Riocard (Semove);102,35;3;7;RJ;Rio de Janeiro;01/12/2025
16914;Riocard (Semove) - 6 - Monte Alto - Niterói - E;Riocard (Semove);92,35;3;7;RJ;Rio de Janeiro;01/12/2025
16915;Riocard (Semove) - 7 - Figueira - Niterói - E;Riocard (Semove);87,30;3;7;RJ;Rio de Janeiro;01/12/2025
16916;Riocard (Semove) - 8 - Niterói - Praia Seca (Pernambuca) - E;Riocard (Semove);78,40;3;7;RJ;Rio de Janeiro;01/12/2025
16917;Riocard (Semove) - 9 - Bacaxá - Niterói - E;Riocard (Semove);60,10;3;7;RJ;Rio de Janeiro;01/12/2025
16918;Riocard (Semove) - 0 - Niterói - Araruama (via RJ-106) - A;Riocard (Semove);39,70;3;7;RJ;Rio de Janeiro;01/12/2025
16919;Riocard (Semove) - 1 - Niterói - Manoel Ribeiro - A;Riocard (Semove);26,75;3;7;RJ;Rio de Janeiro;01/12/2025
16920;Riocard (Semove) - 2 - Niterói - Sampaio Correa - A;Riocard (Semove);26,80;3;7;RJ;Rio de Janeiro;01/12/2025
16921;Riocard (Semove) - 3 - Niterói- Bacaxá - A;Riocard (Semove);33,35;3;7;RJ;Rio de Janeiro;01/12/2025
16922;Riocard (Semove) - 4 - Manoel Ribeiro - Araruama - A;Riocard (Semove);19,00;3;7;RJ;Rio de Janeiro;01/12/2025
16923;Riocard (Semove) - 5 - Sampaio Correa - Araruama - A;Riocard (Semove);12,80;3;7;RJ;Rio de Janeiro;01/12/2025
16924;Riocard (Semove) - 6 - Araruama - Bacaxá - A;Riocard (Semove);6,00;3;7;RJ;Rio de Janeiro;01/12/2025
16925;Riocard (Semove) - 7 - Arauama - Pracinha - A;Riocard (Semove);22,15;3;7;RJ;Rio de Janeiro;01/12/2025
16926;Riocard (Semove) - 8 - Bacaxá - Manoel Ribeiro - A;Riocard (Semove);12,80;3;7;RJ;Rio de Janeiro;01/12/2025
16927;Riocard (Semove) - 9 - Bacaxá - Pracinha - A;Riocard (Semove);15,85;3;7;RJ;Rio de Janeiro;01/12/2025
16928;Riocard (Semove) - 10 - Bacaxá - Sampaio Correa - A;Riocard (Semove);6,70;3;7;RJ;Rio de Janeiro;01/12/2025
16929;Riocard (Semove) - 11 - Manoel Ribeiro - Sampaio Correa - A;Riocard (Semove);6,25;3;7;RJ;Rio de Janeiro;01/12/2025
16930;Riocard (Semove) - 12 - Pracinha - Sampaio Correa - A;Riocard (Semove);9,35;3;7;RJ;Rio de Janeiro;01/12/2025
16931;Riocard (Semove) - 0 - MB26 - Niterói - Araruama (via RJ-106) - SA;Riocard (Semove);39,35;3;7;RJ;Rio de Janeiro;01/12/2025
16932;Riocard (Semove) - 1 - Niterói - Sampaio Correa - SA;Riocard (Semove);26,65;3;7;RJ;Rio de Janeiro;01/12/2025
16933;Riocard (Semove) - 2 - Niterói - Bacaxá - SA;Riocard (Semove);33,10;3;7;RJ;Rio de Janeiro;01/12/2025
16934;Riocard (Semove) - 3 - Manoel Ribeiro - Araruama - SA;Riocard (Semove);18,90;3;7;RJ;Rio de Janeiro;01/12/2025
16935;Riocard (Semove) - 4 - Sampaio Correa - Araruama - SA;Riocard (Semove);12,70;3;7;RJ;Rio de Janeiro;01/12/2025
16936;Riocard (Semove) - 5 - Manoel Ribeiro - Niterói - SA;Riocard (Semove);26,75;3;7;RJ;Rio de Janeiro;01/12/2025
16937;Riocard (Semove) - 6 - Manoel Ribeiro - Sampaio Correa - SA;Riocard (Semove);6,20;3;7;RJ;Rio de Janeiro;01/12/2025
16938;Riocard (Semove) - 7 - Pracinha - Sampaio Correa - SA;Riocard (Semove);9,25;3;7;RJ;Rio de Janeiro;01/12/2025
16939;Riocard (Semove) - 0 - Niterói - Araruama (via RJ-106) - AC;Riocard (Semove);51,60;3;7;RJ;Rio de Janeiro;01/12/2025
16940;Riocard (Semove) - 1 - Niterói - Manoel Ribeiro - AC;Riocard (Semove);34,75;3;7;RJ;Rio de Janeiro;01/12/2025
16941;Riocard (Semove) - 2 - Niterói - Sampaio Correa - AC;Riocard (Semove);34,90;3;7;RJ;Rio de Janeiro;01/12/2025
16942;Riocard (Semove) - 3 - Niterói - Bacaxá - AC;Riocard (Semove);43,40;3;7;RJ;Rio de Janeiro;01/12/2025
16943;Riocard (Semove) - 4 - Manoel Ribeiro - Araruama - AC;Riocard (Semove);24,80;3;7;RJ;Rio de Janeiro;01/12/2025
16944;Riocard (Semove) - 5 - Sampaio Correa - Araruama - AC;Riocard (Semove);16,65;3;7;RJ;Rio de Janeiro;01/12/2025
16945;Riocard (Semove) - 0 - 760D - Charitas - Aeroporto Internacional (via Cidade Universitária) - SA;Riocard (Semove);12,65;3;7;RJ;Rio de Janeiro;01/12/2025
16946;Riocard (Semove) - 0 - 1760D - Charitas - Aeroporto Internacional (via Cidade Universitária) - A;Riocard (Semove);24,00;3;7;RJ;Rio de Janeiro;01/12/2025
16947;Riocard (Semove) - 0 - 775D - Charitas - Gávea (via Lapa/Praia de Botafogo) - SA;Riocard (Semove);12,65;3;7;RJ;Rio de Janeiro;01/12/2025
